SourceId,Target,DaysSinceLast,LastPayment,DaysSinceLast2,LastPayment2
b86b7533-36c5-4abe-ade9-79e9854812b3-0009868457,197.77,66,197.77,8,197.77
b86b7533-36c5-4abe-ade9-79e9854812b3-0009868457,197.77,7,197.77,66,197.77
b86b7533-36c5-4abe-ade9-79e9854812b3-0009868457,150.46,7,197.77,7,197.77
4d33828b-22a0-488a-ad73-31aafc67a050-0012169361,34.73,7,2.38,6,47.08
4d33828b-22a0-488a-ad73-31aafc67a050-0012169361,54.46,7,34.73,7,2.38
4d33828b-22a0-488a-ad73-31aafc67a050-0012169361,54.46,7,54.46,7,34.73
d4c203f5-fd23-4508-9b88-a3c35dd3b954-0012457729,97.85,7,22.85,6,97.85
d4c203f5-fd23-4508-9b88-a3c35dd3b954-0012457729,97.85,7,97.85,7,22.85
d4c203f5-fd23-4508-9b88-a3c35dd3b954-0012457729,97.85,4,97.85,7,97.85
7ff8ea95-f16d-49cb-be6c-42f0892c4d00-0008956526,154,12,191.5,16,81
f37d3ca4-4856-4f30-8a75-d5708722894d-0011856867,156.92,16,102.68,18,136.16
d1ad15ed-5719-40e7-ad63-52237f950171-0009536302,127.38,7,127.38,6,127.38
d1ad15ed-5719-40e7-ad63-52237f950171-0009536302,254.76,14,127.38,7,127.38
a7ffc596-5d7c-419c-a59b-11f8953c228e-0011620284,124.62,11,124.62,6,124.62
a7ffc596-5d7c-419c-a59b-11f8953c228e-0011620284,124.62,3,124.62,11,124.62
a7ffc596-5d7c-419c-a59b-11f8953c228e-0011620284,124.62,7,124.62,3,124.62
23f6322f-26d3-46ce-ae49-d3aca777db8c-0009824799,132.92,7,132.92,6,132.92
23f6322f-26d3-46ce-ae49-d3aca777db8c-0009824799,132.92,7,132.92,7,132.92
23f6322f-26d3-46ce-ae49-d3aca777db8c-0009824799,132.92,7,132.92,7,132.92
363be5e0-90d1-4999-aaf7-3c4d358e99a0-0012290157,115.38,16,115.38,7,115.38
363be5e0-90d1-4999-aaf7-3c4d358e99a0-0012290157,230.76,1,115.38,16,115.38
363be5e0-90d1-4999-aaf7-3c4d358e99a0-0012290157,115.38,10,230.76,1,115.38
683bd0ea-a9e7-4484-8579-c4b12fa4abd4-0010221151,54,13,54,14,54
ee361b5f-0a82-48bc-9004-65afadcb3ad5-0011792712,132,14,132,14,132
b6b07763-a8b2-4f3c-b0be-a23bf641de8d-0012045096,166.08,19,135.57,13,192.5
83165b59-18eb-40cd-a420-9055e62f6832-0011960804,126,14,88.81,14,101
652bafc6-bb9d-4e34-b89d-80bf4435477e-3767602221,126.92,14,126.92,14,126.92
26c48e7b-88b7-400b-95fc-3149013bddbc-0012150714,69.46,7,69.46,6,44.46
26c48e7b-88b7-400b-95fc-3149013bddbc-0012150714,44.46,7,69.46,7,69.46
26c48e7b-88b7-400b-95fc-3149013bddbc-0012150714,46.38,7,44.46,7,69.46
605ade31-dde6-4c1d-9ec8-89c3919c9461-0513997941,30.64,7,38.58,6,29.88
605ade31-dde6-4c1d-9ec8-89c3919c9461-0513997941,38.66,7,30.64,7,38.58
605ade31-dde6-4c1d-9ec8-89c3919c9461-0513997941,34.02,7,38.66,7,30.64
44c308a6-f2bc-4cc3-bbb4-bd0abc559497-0011975336,102.69,7,92.06,12,102.69
44c308a6-f2bc-4cc3-bbb4-bd0abc559497-0011975336,102.69,9,102.69,7,92.06
44c308a6-f2bc-4cc3-bbb4-bd0abc559497-0011975336,26.04,5,102.69,9,102.69
1b9bcf13-6585-45f1-b947-ba9e9b0e939a-0012294192,232,14,142,14,232
03dd306d-fb93-465b-9177-1cd1eef1b5b7-0010006195,187.85,14,187.85,14,187.85
f27d453c-6039-4a80-8d1e-c5f81f187224-0010594948,284.77,9,284.77,22,284.77
f27d453c-6039-4a80-8d1e-c5f81f187224-0010594948,284.77,13,284.77,9,284.77
f2f6ecd1-5a3d-4fa8-a848-10b8919f327d-0011243036,180.46,11,119.54,14,180.46
d2dbd1e8-72aa-4727-9bb5-e46d609ca9f0-0010754330,13.96,4,27.11,6,27.11
d2dbd1e8-72aa-4727-9bb5-e46d609ca9f0-0010754330,13.15,3,13.96,4,27.11
d2dbd1e8-72aa-4727-9bb5-e46d609ca9f0-0010754330,13.96,3,13.15,3,13.96
d2dbd1e8-72aa-4727-9bb5-e46d609ca9f0-0010754330,13.15,4,13.96,3,13.15
d2dbd1e8-72aa-4727-9bb5-e46d609ca9f0-0010754330,13.96,4,13.15,4,13.96
d2dbd1e8-72aa-4727-9bb5-e46d609ca9f0-0010754330,13.15,3,13.96,4,13.15
d2dbd1e8-72aa-4727-9bb5-e46d609ca9f0-0010754330,13.96,3,13.15,3,13.96
f1d83eb4-cbfc-417e-8e78-2278cb4679fc-0547340702,93.46,7,93.46,6,93.46
f1d83eb4-cbfc-417e-8e78-2278cb4679fc-0547340702,93.46,7,93.46,7,93.46
f1d83eb4-cbfc-417e-8e78-2278cb4679fc-0547340702,93.46,7,93.46,7,93.46
050fee81-804b-48c4-a1bf-9a15d1e0fc88-0010295135,140.77,12,140.77,15,140.77
4979f4a9-9c7c-42a4-b55d-5d0ef3ea80ae-0584152811,21.16,22,57.69,2,57.69
5e6398c7-522b-4f3c-9ec4-3cb7f60668f9-0544046311,192.46,7,192.46,6,192.46
5e6398c7-522b-4f3c-9ec4-3cb7f60668f9-0544046311,192.46,7,192.46,7,192.46
5e6398c7-522b-4f3c-9ec4-3cb7f60668f9-0544046311,192.46,7,192.46,7,192.46
11736507-5718-4abd-bb97-bf72311dbf2e-0012165645,58,13,58,15,94.62
11736507-5718-4abd-bb97-bf72311dbf2e-0012165645,29,15,58,13,58
4f4daae0-8ce9-42bf-bada-a2b374ce0045-0009327658,75.69,10,64.89,3,61.49
4f4daae0-8ce9-42bf-bada-a2b374ce0045-0009327658,75.69,7,75.69,10,64.89
4f4daae0-8ce9-42bf-bada-a2b374ce0045-0009327658,75.69,7,75.69,7,75.69
fa0cb219-c853-4aa0-9ce6-ef30c4fa2d68-0010221014,121.38,7,121.38,6,89.92
fa0cb219-c853-4aa0-9ce6-ef30c4fa2d68-0010221014,37.32,7,121.38,7,121.38
fa0cb219-c853-4aa0-9ce6-ef30c4fa2d68-0010221014,49.44,7,37.32,7,121.38
7f94d02e-15ae-49cb-a770-c9fefe08c5a7-4537925832,74.77,7,74.77,6,74.77
7f94d02e-15ae-49cb-a770-c9fefe08c5a7-4537925832,74.77,7,74.77,7,74.77
b0cb70bf-9483-479e-9bdc-20183a534a4b-0012272491,11.54,8,11.54,6,11.54
b0cb70bf-9483-479e-9bdc-20183a534a4b-0012272491,11.54,9,11.54,8,11.54
b0cb70bf-9483-479e-9bdc-20183a534a4b-0012272491,11.54,6,11.54,9,11.54
91d4a0ea-8810-4434-b2b8-2c8e6496207f-0219130381,108.46,10,108.46,6,40.46
91d4a0ea-8810-4434-b2b8-2c8e6496207f-0219130381,148.92,11,108.46,10,108.46
a34482f6-1791-44f8-a9fd-06c7d40a1e38-0012438263,69.23,7,2.31,6,69.23
a34482f6-1791-44f8-a9fd-06c7d40a1e38-0012438263,69.23,7,69.23,7,2.31
a34482f6-1791-44f8-a9fd-06c7d40a1e38-0012438263,69.23,7,69.23,7,69.23
20f32d31-bbbf-497a-93d2-7d8f6847fd4e-0011471450,189.23,14,164.23,14,189.23
95c58d09-e604-423c-b938-d333c7e529ee-0012259427,152.77,9,117.77,6,152.77
95c58d09-e604-423c-b938-d333c7e529ee-0012259427,152.77,7,152.77,9,117.77
95c58d09-e604-423c-b938-d333c7e529ee-0012259427,152.77,5,152.77,7,152.77
cf88a432-dd3c-431a-aee0-6bcff9dc3283-0009008862,329.54,14,329.54,35,286.16
847e383d-45f7-4252-a338-3794c105f4e3-0011949928,167.54,14,142.54,14,167.54
c0ee0667-16ea-4d8e-b9a4-c4488a434c5f-0009809303,298,14,278,12,340
ffa74d69-a13a-4d3a-b6bd-a2b894add8da-0010286921,205.38,14,205.38,14,205.38
cabe1e93-d24f-49eb-9f5f-5e61b3fb21a7-0012021295,198.46,15,120.46,14,198.46
c8788cec-6901-4874-975f-ea0285046add-0011928377,68,34,130,30,45
fe8de08e-c4b4-422d-9e0a-c62ba311ff68-0010948613,55.38,7,30.43,6,27.76
fe8de08e-c4b4-422d-9e0a-c62ba311ff68-0010948613,55.38,7,55.38,7,30.43
fe8de08e-c4b4-422d-9e0a-c62ba311ff68-0010948613,19.24,7,55.38,7,55.38
11aceed7-5528-429e-8748-dd2387f8fda8-0010472710,103.63,7,103.63,6,103.63
11aceed7-5528-429e-8748-dd2387f8fda8-0010472710,103.63,7,103.63,7,103.63
11aceed7-5528-429e-8748-dd2387f8fda8-0010472710,103.63,7,103.63,7,103.63
71a8be49-e9a0-40fa-abfa-138bf399f6af-0011173411,58.85,7,32.7,6,55.99
71a8be49-e9a0-40fa-abfa-138bf399f6af-0011173411,86.47,14,58.85,7,32.7
834e76c6-ba87-4e86-abfa-8aeab2e9535a-0009428251,63.69,7,59.93,6,63.69
834e76c6-ba87-4e86-abfa-8aeab2e9535a-0009428251,63.69,7,63.69,7,59.93
834e76c6-ba87-4e86-abfa-8aeab2e9535a-0009428251,63.69,7,63.69,7,63.69
eef369da-58d7-425b-b517-99387b1daabf-0009967150,92.31,7,92.31,6,92.31
eef369da-58d7-425b-b517-99387b1daabf-0009967150,92.31,7,92.31,7,92.31
eef369da-58d7-425b-b517-99387b1daabf-0009967150,92.31,7,92.31,7,92.31
ea8f2bfb-78c7-4c6c-8c68-c965a3b4b1a3-0596210242,187,14,212,14,187
ea8f2bfb-78c7-4c6c-8c68-c965a3b4b1a3-0562479731,187,14,162,14,187
ab3bf6ad-3a16-44e2-8e97-742c53be155d-0010660161,113.08,7,113.08,5,113.08
ab3bf6ad-3a16-44e2-8e97-742c53be155d-0010660161,92.31,7,113.08,7,113.08
ab3bf6ad-3a16-44e2-8e97-742c53be155d-0010660161,92.31,9,92.31,7,113.08
9594efa0-13ff-47d3-b5e8-3989df6929c0-0010398324,172,14,172,14,172
9594efa0-13ff-47d3-b5e8-3989df6929c0-0010398324,71.08,8,172,14,172
9594efa0-13ff-47d3-b5e8-3989df6929c0-0010398324,142,6,71.08,8,172
ade205e6-77e5-4aeb-a9dd-9989b658b290-0012453062,309.5,17,309.5,11,309.5
5d557988-2cff-4131-a673-39a80d8506f1-N001845203,47.53,7,50.53,6,50.53
5d557988-2cff-4131-a673-39a80d8506f1-N001845203,50.53,7,47.53,7,50.53
5d557988-2cff-4131-a673-39a80d8506f1-N001845203,50.53,7,50.53,7,47.53
7fe70067-7627-4d10-a5ea-ca19f90b8afa-0009718494,138.46,7,138.46,21,138.46
0d66130f-540a-46cd-99e0-60444e6005a0-0012474024,227.54,7,227.54,6,227.54
0d66130f-540a-46cd-99e0-60444e6005a0-0012474024,227.54,7,227.54,7,227.54
0d66130f-540a-46cd-99e0-60444e6005a0-0012474024,227.54,7,227.54,7,227.54
c21c0a65-d06e-43f4-953f-9fb89d915f7d-0169613581,69.23,8,69.23,6,69.23
c21c0a65-d06e-43f4-953f-9fb89d915f7d-0169613581,69.23,6,69.23,8,69.23
c21c0a65-d06e-43f4-953f-9fb89d915f7d-0169613581,69.23,7,69.23,6,69.23
ae3c0618-656c-4f18-b1ba-ac4211d6b99b-0009551063,41.08,7,41.08,6,41.08
ae3c0618-656c-4f18-b1ba-ac4211d6b99b-0009551063,41.08,7,41.08,7,41.08
ae3c0618-656c-4f18-b1ba-ac4211d6b99b-0009551063,41.08,7,41.08,7,41.08
49491cb6-ed7d-4e79-9575-9590c95993d6-0011487278,151.85,12,151.85,16,151.85
1c341e17-a9ca-4836-9fe0-e8188fa75694-0012190814,346.15,14,346.15,14,346.15
b05a6f38-2552-4892-a111-a34b7e7ece7b-0012428894,117.23,7,106.31,6,117.23
b05a6f38-2552-4892-a111-a34b7e7ece7b-0012428894,117.23,7,117.23,7,106.31
b05a6f38-2552-4892-a111-a34b7e7ece7b-0012428894,117.23,7,117.23,7,117.23
d8eead61-081d-42f1-9e61-5d26dddd6116-0010495764,321.23,14,321.23,14,321.23
176b1369-af41-4ce7-bf74-a3c66e9eff58-0012058237,139.38,11,139.38,11,139.38
ad045305-0390-4102-a217-3050df73aa85-0010753929,415.38,7,415.38,4,415.38
ad045305-0390-4102-a217-3050df73aa85-0010753929,415.38,7,415.38,7,415.38
ad045305-0390-4102-a217-3050df73aa85-0010753929,415.38,7,415.38,7,415.38
b9bfb4c4-752f-412e-ba2e-f4ec31f07bb9-0009805621,193.84,13,193.84,15,96.92
b9bfb4c4-752f-412e-ba2e-f4ec31f07bb9-0009805621,96.92,7,193.84,13,193.84
b9bfb4c4-752f-412e-ba2e-f4ec31f07bb9-0009805621,96.92,7,96.92,7,193.84
79e63174-633a-4b64-95b5-fd79e80cf496-0010497516,278.77,14,278.77,14,278.77
41b532af-e4fb-4893-b183-99a6d31ab5d7-0010621140,81.57,7,56.57,6,81.57
41b532af-e4fb-4893-b183-99a6d31ab5d7-0010621140,81.57,7,81.57,7,56.57
41b532af-e4fb-4893-b183-99a6d31ab5d7-0010621140,81.57,7,81.57,7,81.57
7d4dd2d5-e729-40c9-bdb1-e05e0a381e41-0010318737,214.62,14,214.62,14,214.62
db58e19e-ffb7-47a9-b2c3-21380762f133-0011648725,467.08,17,73,10,297.24
ebc80796-4f1e-403c-94fb-d23fded59662-0011699558,138.92,14,113.92,14,138.92
9925ce78-7a41-4071-9eff-a5fcbcede0bc-0010245246,130,12,130,16,130
007b89d0-1283-4eee-8ed9-62fa1fe11e7c-0012147040,174,7,124,6,174
007b89d0-1283-4eee-8ed9-62fa1fe11e7c-0012147040,174,7,174,7,124
007b89d0-1283-4eee-8ed9-62fa1fe11e7c-0012147040,174,7,174,7,174
73aa7691-defc-4f61-9ad0-779d2d98fb34-0011345412,130.12,32,119,14,47
73aa7691-defc-4f61-9ad0-779d2d98fb34-0011345412,70.62,7,130.12,32,119
73aa7691-defc-4f61-9ad0-779d2d98fb34-0011345412,70.62,7,70.62,7,130.12
200e3eba-5da5-4f08-95ff-1e22ce1d182e-0009967412,125.34,7,132.69,6,114.69
200e3eba-5da5-4f08-95ff-1e22ce1d182e-0009967412,125.34,7,125.34,7,132.69
200e3eba-5da5-4f08-95ff-1e22ce1d182e-0009967412,114.69,7,125.34,7,125.34
5080c536-5bd2-413f-87d8-de4577c7d3ab-0008950317,122.31,7,122.31,6,122.31
5080c536-5bd2-413f-87d8-de4577c7d3ab-0008950317,122.31,7,122.31,7,122.31
5080c536-5bd2-413f-87d8-de4577c7d3ab-0008950317,122.31,7,122.31,7,122.31
2108846c-ebef-4799-a0c2-6d3cf9055354-0009512567,72.69,7,72.69,7,72.69
2108846c-ebef-4799-a0c2-6d3cf9055354-0009512567,72.69,7,72.69,7,72.69
2108846c-ebef-4799-a0c2-6d3cf9055354-0009512567,72.69,12,72.69,7,72.69
3b43d5b1-2ad5-4258-a851-e413809e1acb-0009040004,75.32,7,75.32,6,75.32
3b43d5b1-2ad5-4258-a851-e413809e1acb-0009040004,75.32,7,75.32,7,75.32
3b43d5b1-2ad5-4258-a851-e413809e1acb-0009040004,75.32,7,75.32,7,75.32
1ada8eec-5a51-46d2-87a1-307b21e3475d-0012335644,76.15,14,76.15,13,76.15
da89a76d-ae90-4417-bbd0-10c7d3b0b35b-0012310970,92.31,7,92.31,6,92.31
da89a76d-ae90-4417-bbd0-10c7d3b0b35b-0012310970,92.31,7,92.31,7,92.31
da89a76d-ae90-4417-bbd0-10c7d3b0b35b-0012310970,92.31,4,92.31,7,92.31
57aead5d-e086-4c74-ae00-93fb3171ad3f-0010318737,214.62,14,214.62,14,214.62
99ed20d1-b935-4717-9712-af77ceb6e69b-N007961329,112.38,7,115.38,6,115.38
99ed20d1-b935-4717-9712-af77ceb6e69b-N007961329,115.38,7,112.38,7,115.38
99ed20d1-b935-4717-9712-af77ceb6e69b-N007961329,115.38,7,115.38,7,112.38
71bd8fb9-9805-4765-b447-383d3524e0e1-0010384645,230.77,19,230.77,9,230.77
222dd535-8a1a-429b-abfd-5b25b08c982b-0209060631,57.69,7,57.69,6,57.69
222dd535-8a1a-429b-abfd-5b25b08c982b-0209060631,57.69,7,57.69,7,57.69
222dd535-8a1a-429b-abfd-5b25b08c982b-0209060631,57.69,7,57.69,7,57.69
189f4240-9eac-4612-b19a-160e46293409-0009015542,109.34,7,109.34,6,62.54
189f4240-9eac-4612-b19a-160e46293409-0009015542,107.74,7,109.34,7,109.34
189f4240-9eac-4612-b19a-160e46293409-0009015542,62.54,7,107.74,7,109.34
0e739013-d6db-4f5d-b7e8-571f8cc0c068-0009232060,148.23,14,171.23,14,148.23
2c13a31f-c6d7-43e3-a8ff-a1dad8699a19-0012096147,138.46,18,38.46,14,138.46
2c13a31f-c6d7-43e3-a8ff-a1dad8699a19-0012096147,38.46,10,138.46,18,38.46
1a699858-0d89-4102-894d-0c7ec96fcd7f-0011855557,140,14,140,14,140
1fa3af4c-6e52-4ca4-8b7a-49124336fe30-0012233234,49.62,7,49.62,6,49.62
1fa3af4c-6e52-4ca4-8b7a-49124336fe30-0012233234,49.62,7,49.62,7,49.62
1fa3af4c-6e52-4ca4-8b7a-49124336fe30-0012233234,49.62,7,49.62,7,49.62
d598505e-b010-46d7-bf41-9456f87f2abf-0010754956,75,10,75,11,75
d598505e-b010-46d7-bf41-9456f87f2abf-0010754956,75,10,75,10,75
d598505e-b010-46d7-bf41-9456f87f2abf-0010754956,75,4,75,10,75
d598505e-b010-46d7-bf41-9456f87f2abf-0010754956,75,3,75,4,75
1f1f356c-9813-4354-8ff4-ea0d81f42992-0009421044,90.46,9,86.08,6,90.46
1f1f356c-9813-4354-8ff4-ea0d81f42992-0009421044,90.46,5,90.46,9,86.08
1f1f356c-9813-4354-8ff4-ea0d81f42992-0009421044,61.08,7,90.46,5,90.46
3fbe84af-eaee-40aa-b42d-dae3c51658a7-0009509314,58.15,7,55.02,6,25.35
3fbe84af-eaee-40aa-b42d-dae3c51658a7-0009509314,58.15,7,58.15,7,55.02
3fbe84af-eaee-40aa-b42d-dae3c51658a7-0009509314,28.81,7,58.15,7,58.15
d3f1864b-7ccd-4664-8589-d38bb2c81bb3-0009988194,46.15,7,46.15,6,46.15
d3f1864b-7ccd-4664-8589-d38bb2c81bb3-0009988194,46.15,7,46.15,7,46.15
d3f1864b-7ccd-4664-8589-d38bb2c81bb3-0009988194,46.15,4,46.15,7,46.15
7c55cdeb-4245-439d-bcc5-7b9a4bf9c71b-0009160420,72.69,7,72.69,6,72.69
7c55cdeb-4245-439d-bcc5-7b9a4bf9c71b-0009160420,72.69,4,72.69,7,72.69
7c55cdeb-4245-439d-bcc5-7b9a4bf9c71b-0009160420,72.69,7,72.69,4,72.69
0ab3424e-7c0f-422e-80ff-03ff824d721b-0009711728,65.75,10,40.75,6,65.75
0ab3424e-7c0f-422e-80ff-03ff824d721b-0009711728,65.75,7,65.75,10,40.75
0ab3424e-7c0f-422e-80ff-03ff824d721b-0009711728,65.75,7,65.75,7,65.75
3eaebfec-05c4-4219-b0f9-b2b377d52ba3-0011805059,311.54,11,311.54,14,286.54
b9eb4317-b2d7-4b0f-8869-8425479b1a1f-0009754484,125.94,9,125.94,6,125.94
b9eb4317-b2d7-4b0f-8869-8425479b1a1f-0009754484,125.94,7,125.94,9,125.94
b9eb4317-b2d7-4b0f-8869-8425479b1a1f-0009754484,125.94,5,125.94,7,125.94
fdbb41f8-0a41-4295-a0a8-9f468466e4bf-0010480650,190.15,14,190.15,14,190.15
3b63627e-5392-4f2a-a199-10d893828148-0012462445,484.62,14,297.15,14,635
3b63627e-5392-4f2a-a199-10d893828148-0012462445,221.14,11,484.62,14,297.15
31d3f7bc-7ab5-424e-b5e1-f1f880a168ab-0009713666,93.08,7,93.08,6,93.08
31d3f7bc-7ab5-424e-b5e1-f1f880a168ab-0009713666,93.08,7,93.08,7,93.08
31d3f7bc-7ab5-424e-b5e1-f1f880a168ab-0009713666,93.08,7,93.08,7,93.08
2123c899-3958-45a6-b8ae-4e289b476ae5-5613705901,235.38,14,235.38,14,235.38
f5216ed0-539f-4f46-85a9-ca2a624da25f-0009784025,93.92,63,92.77,6,92.77
f5216ed0-539f-4f46-85a9-ca2a624da25f-0009784025,93.92,7,93.92,63,92.77
b67df1e4-1287-4846-88d7-768188986ae4-0010659572,185.08,14,185.08,14,185.08
5e294e80-8568-4421-9e9f-7b7a798312cb-0011751004,119.31,7,94.31,6,119.31
5e294e80-8568-4421-9e9f-7b7a798312cb-0011751004,119.31,7,119.31,7,94.31
5e294e80-8568-4421-9e9f-7b7a798312cb-0011751004,119.31,4,119.31,7,119.31
2bb17023-b57b-4ddf-b800-efe82dab41db-0011570803,69.23,6,65,7,69.23
2bb17023-b57b-4ddf-b800-efe82dab41db-0011570803,69.23,8,69.23,6,65
2bb17023-b57b-4ddf-b800-efe82dab41db-0011570803,69.23,8,69.23,8,69.23
51d560a0-6e10-4356-9b5f-9a2778c036eb-0011204204,147.92,7,147.92,6,147.92
51d560a0-6e10-4356-9b5f-9a2778c036eb-0011204204,147.92,7,147.92,7,147.92
51d560a0-6e10-4356-9b5f-9a2778c036eb-0011204204,99.92,7,147.92,7,147.92
05a602d8-c870-4dc5-b1f7-87fd91f5c87b-0011856478,715.38,23,715.38,14,715.38
71673edd-be52-4ed0-b525-3fd64303af37-0545418541,91.7,13,45.85,7,91.7
f73fe24e-42b3-469d-91e0-d8caa01ae1a9-0011227574,171.23,14,76.46001,14,125.95
d5d1e08b-8a6b-42bb-b0eb-9e63067ae29e-0011844837,276.5,13,151.37,6,618.13
b28bf5ed-2649-47de-bf27-5dd4a8ecd506-0011583029,9.23,14,103.85,14,103.85
b94137dd-c8f0-4857-a503-9635aa4861b7-0012151489,172,14,63.46,13,42.83
b94137dd-c8f0-4857-a503-9635aa4861b7-0011810207,119,14,164,14,164
b94137dd-c8f0-4857-a503-9635aa4861b7-0011810207,45,1,119,14,164
2310eae7-577e-44d2-9100-d10ed025dff0-0010131635,49.62,5,20,2,49.62
2310eae7-577e-44d2-9100-d10ed025dff0-0010131635,49.62,7,49.62,5,20
2310eae7-577e-44d2-9100-d10ed025dff0-0010131635,29.62,7,49.62,7,49.62
fc11ed6d-d7ff-4c0a-a6f2-541cbbcfa4c5-0010161733,190.5,14,127.5,14,190.5
bd9c7ef0-40bd-4298-b4c2-c2faabf8937b-0010370039,148.62,14,73.38,14,148.62
6f03f5c6-8cba-4c2b-ae73-365fea6e467c-0010131501,186,7,186,6,186
6f03f5c6-8cba-4c2b-ae73-365fea6e467c-0010131501,186,7,186,7,186
6f03f5c6-8cba-4c2b-ae73-365fea6e467c-0010131501,186,7,186,7,186
752c2041-6995-4ed2-8a60-16d6af5331a5-0010773037,140,11,140,18,140
e8fe147b-295b-4bb4-96ab-7ca433044370-0165138052,80.77,14,80.77,14,80.77
fefaf6af-7c6e-4d02-aa56-2ef0f01c46ba-0011367722,59.56,7,66.88,6,39.01
fefaf6af-7c6e-4d02-aa56-2ef0f01c46ba-0011367722,50.85,7,59.56,7,66.88
fefaf6af-7c6e-4d02-aa56-2ef0f01c46ba-0011367722,62.52,7,50.85,7,59.56
b398ec60-24b8-4926-91aa-2be7361ceb14-0011450624,183.46,7,175.84,6,38.08
b398ec60-24b8-4926-91aa-2be7361ceb14-0011450624,183.46,7,183.46,7,175.84
b398ec60-24b8-4926-91aa-2be7361ceb14-0011450624,38.08,7,183.46,7,183.46
3c8761ce-d100-4b0f-aac8-8830bf358f01-0011583029,9.23,14,103.85,14,103.85
295c38da-767f-4e4e-9104-1ca699c62c1b-0521755312,12.02,28,1.82,7,3.46
6319dc5b-28b2-4124-b79a-78985b63159b-0009344439,94.85,14,94.85001,10,94.85
6319dc5b-28b2-4124-b79a-78985b63159b-0009344439,94.85,4,94.85,14,94.85001
6319dc5b-28b2-4124-b79a-78985b63159b-0009344439,94.85001,7,94.85,4,94.85
30d6e076-a0d6-42b7-87f7-8861cb955906-0012219368,273.5,14,243.5,15,273.5
3bb9155f-8242-493b-ad0d-475cad98aafa-0009061996,84.46,7,84.46,11,84.46
3bb9155f-8242-493b-ad0d-475cad98aafa-0009061996,84.46,10,84.46,7,84.46
3bb9155f-8242-493b-ad0d-475cad98aafa-0009061996,84.46,3,84.46,10,84.46
d9c6eec5-d5ce-436f-9481-7687011fc3eb-0011807243,369,5,259,15,378
a5e312ab-e8af-4a38-8ba6-299738a11c2a-0011590583,145.35,14,125.64,17,180.06
2ae2ae53-095c-43ee-a9e1-e3fc0279d28a-0009523373,109.85,7,109.85,4,91.85001
2ae2ae53-095c-43ee-a9e1-e3fc0279d28a-0009523373,109.85,11,109.85,7,109.85
2ae2ae53-095c-43ee-a9e1-e3fc0279d28a-0009523373,91.85001,5,109.85,11,109.85
b7021b99-7340-43ad-bf51-77d02fc591a1-0011889294,193.38,16,193.38,7,193.38
b7021b99-7340-43ad-bf51-77d02fc591a1-0011889294,386.76,1,193.38,16,193.38
b7021b99-7340-43ad-bf51-77d02fc591a1-0011889294,193.38,10,386.76,1,193.38
06326332-3f74-4b9c-9bfd-f9244009241e-0011520702,107.31,7,78.07,6,107.31
06326332-3f74-4b9c-9bfd-f9244009241e-0011520702,107.31,7,107.31,7,78.07
06326332-3f74-4b9c-9bfd-f9244009241e-0011520702,107.31,7,107.31,7,107.31
ce35838a-3cbd-478e-b178-fbd95c265905-0010389671,107.04,7,107.04,6,107.04
ce35838a-3cbd-478e-b178-fbd95c265905-0010389671,107.04,7,107.04,7,107.04
ce35838a-3cbd-478e-b178-fbd95c265905-0010389671,107.04,7,107.04,7,107.04
7e48779e-a6cd-449a-8d94-870ad3e46cf7-0012253456,150,14,150,15,92.31
dc88becf-82cc-42cb-ab42-239aa6ec276d-0009071151,75.92,7,75.92,7,75.92
dc88becf-82cc-42cb-ab42-239aa6ec276d-0009071151,75.92,7,75.92,7,75.92
dc88becf-82cc-42cb-ab42-239aa6ec276d-0009071151,75.92,7,75.92,7,75.92
0f547611-ee7c-4fe5-b2a3-6cfb912c69dc-0159171291,55.38,7,55.38,6,55.38
0f547611-ee7c-4fe5-b2a3-6cfb912c69dc-0159171291,55.38,7,55.38,7,55.38
0f547611-ee7c-4fe5-b2a3-6cfb912c69dc-0159171291,55.38,7,55.38,7,55.38
b55f1f31-e89a-428c-a0ed-b8b9121739d2-0010693145,25.38,13,25.38,41,11.54
9909bfa1-aa9c-4482-b94d-c798d5d09621-0009262768,28.3,9,27.09,10,28.3
9909bfa1-aa9c-4482-b94d-c798d5d09621-0009262768,28.3,5,28.3,9,27.09
9909bfa1-aa9c-4482-b94d-c798d5d09621-0009262768,28.49,3,28.3,5,28.3
9909bfa1-aa9c-4482-b94d-c798d5d09621-0012117725,17.21,9,16.47,10,17.21
9909bfa1-aa9c-4482-b94d-c798d5d09621-0012117725,17.21,5,17.21,9,16.47
9909bfa1-aa9c-4482-b94d-c798d5d09621-0012117725,17.18,3,17.21,5,17.21
9909bfa1-aa9c-4482-b94d-c798d5d09621-0009762755,13.77,9,13.18,10,13.77
9909bfa1-aa9c-4482-b94d-c798d5d09621-0009762755,13.77,5,13.77,9,13.18
9909bfa1-aa9c-4482-b94d-c798d5d09621-0009762755,13.75,3,13.77,5,13.77
9909bfa1-aa9c-4482-b94d-c798d5d09621-0009929094,19.12,9,18.3,10,19.12
9909bfa1-aa9c-4482-b94d-c798d5d09621-0009929094,19.12,5,19.12,9,18.3
9909bfa1-aa9c-4482-b94d-c798d5d09621-0009929094,19.09,3,19.12,5,19.12
7d213972-ee9f-4008-a85f-ca62df7efcfa-0012258734,134.26,7,134.26,6,134.26
7d213972-ee9f-4008-a85f-ca62df7efcfa-0012258734,134.26,7,134.26,7,134.26
